Gene Symbol	Gene ID	Cytoband	X1032	X103	X1040	X106	X1364	X1552	X1634	X1677	X1718	X2176	X2556	X2577	X2587	X429	X655	X860	X991
TSPEAR	54084	21q22.3	-0.080	-0.908	-0.055	-0.368	-0.570	-0.001	-0.185	-0.221	-0.146	-0.183	-0.508	-0.405	0.274	0.709	-0.584	0.160	-0.967
TSPEAR-AS1	54082	21q22.3	-0.069	-0.793	-0.055	-0.060	-0.539	-0.001	-0.042	-0.183	-0.146	-0.134	-0.320	0.126	0.035	0.709	-0.328	-0.151	-0.626
TSPEAR-AS2	114043	21q22.3	-0.069	-0.793	-0.055	-0.060	-0.539	-0.001	-0.042	-0.183	-0.146	-0.134	-0.320	0.126	0.035	0.709	-0.328	-0.151	-0.626
KRTAP10-1	386677	21q22.3	-0.069	-0.908	-0.055	-0.368	-0.539	-0.001	-0.042	-0.183	-0.146	-0.134	-0.458	-0.264	0.035	0.601	-0.328	-0.151	-0.787
KRTAP10-2	386679	21q22.3	-0.069	-0.908	-0.055	-0.368	-0.539	-0.001	-0.042	-0.183	-0.146	-0.078	-0.458	-0.264	0.035	0.601	-0.328	-0.151	-0.787
KRTAP10-3	386682	21q22.3	-0.069	-0.908	-0.055	-0.368	-0.539	-0.001	-0.042	-0.183	-0.146	-0.078	-0.458	-0.264	0.035	0.601	-0.328	-0.151	-0.787
KRTAP10-4	386672	21q22.3	-0.069	-0.908	-0.055	-0.368	-0.539	-0.001	-0.127	-0.183	-0.146	-0.078	-0.458	-0.264	0.035	0.601	-0.328	-0.151	-0.787
KRTAP10-5	386680	21q22.3	-0.069	-0.908	-0.055	-0.368	-0.539	-0.001	-0.127	-0.037	-0.146	-0.078	-0.458	-0.405	-0.051	0.601	-0.328	-0.151	-0.787
KRTAP10-6	386674	21q22.3	-0.069	-0.908	-0.055	-0.159	-0.539	-0.001	-0.127	-0.037	-0.146	-0.078	-0.458	-0.405	-0.051	0.601	-0.328	-0.151	-0.787
KRTAP10-7	386675	21q22.3	-0.069	-0.908	-0.055	-0.159	-0.539	-0.001	-0.127	-0.037	-0.146	-0.078	-0.458	-0.405	-0.051	0.601	-0.328	-0.151	-0.967
KRTAP10-8	386681	21q22.3	-0.069	-0.908	-0.055	-0.159	-0.539	-0.001	-0.127	-0.037	-0.146	-0.078	-0.408	-0.405	-0.051	0.332	-0.328	-0.151	-0.967
KRTAP10-10	353333	21q22.3	-0.069	-0.908	-0.055	-0.305	-0.539	-0.001	-0.127	-0.221	-0.146	-0.183	-0.508	-0.405	-0.051	0.332	-0.328	-0.151	-0.967
KRTAP10-11	386678	21q22.3	-0.069	-0.908	-0.055	-0.305	-0.539	-0.001	-0.127	-0.221	-0.146	-0.183	-0.508	-0.405	-0.051	0.577	-0.584	-0.151	-0.967
KRTAP10-9	386676	21q22.3	-0.069	-0.908	-0.055	-0.305	-0.539	-0.001	-0.127	-0.221	-0.146	-0.183	-0.508	-0.405	-0.051	0.332	-0.328	-0.151	-0.967
KRTAP12-4	386684	21q22.3	-0.069	-0.908	-0.055	-0.305	-0.516	-0.001	-0.127	-0.221	-0.146	-0.183	-0.508	-0.405	-0.051	0.577	-0.584	-0.151	-0.757
KRTAP12-3	386683	21q22.3	-0.080	-0.908	-0.055	-0.305	-0.516	-0.001	-0.127	-0.221	-0.146	-0.183	-0.508	-0.405	-0.051	0.577	-0.584	-0.151	-0.757
KRTAP12-2	353323	21q22.3	-0.080	-0.908	-0.055	-0.305	-0.516	-0.001	-0.127	-0.221	-0.146	-0.183	-0.508	-0.405	-0.051	0.577	-0.584	-0.151	-0.757
KRTAP12-1	353332	21q22.3	-0.080	-0.908	-0.055	-0.305	-0.516	-0.001	-0.127	-0.221	-0.146	-0.183	-0.508	-0.405	-0.051	0.577	-0.584	-0.151	-0.757
KRTAP10-12	386685	21q22.3	-0.080	-0.843	-0.055	-0.103	-0.570	-0.001	-0.185	-0.221	-0.146	-0.183	-0.508	-0.347	0.274	0.577	-0.584	-0.151	-0.757
UBE2G2	7327	21q22.3	-0.080	-0.843	-0.055	-0.103	-0.570	-0.001	-0.185	-0.221	-0.146	-0.183	-0.508	-0.347	0.274	0.577	-0.584	-0.151	-0.757
LINC01424	101928689	21q22.3	-0.080	-0.843	-0.055	-0.103	-0.570	-0.001	-0.185	-0.221	-0.146	-0.183	-0.406	0.084	0.274	0.577	-0.584	0.083	-0.444
SUMO3	6612	21q22.3	-0.080	-0.843	0.091	-0.103	-0.570	0.139	-0.185	-0.221	-0.146	-0.183	-0.406	0.127	0.274	0.577	-0.584	0.083	-0.591
PTTG1IP	754	21q22.3	-0.080	-0.843	0.091	-0.103	-0.570	0.139	0.046	-0.221	-0.146	-0.183	-0.406	0.127	0.274	0.577	-0.584	0.083	-0.591
ITGB2	3689	21q22.3	-0.080	-0.759	0.091	-0.103	-0.477	0.180	0.046	-0.221	0.185	-0.183	-0.389	0.127	0.247	0.742	-0.512	0.083	-0.613
ITGB2-AS1	100505746	21q22.3	-0.080	-0.759	-0.014	-0.103	-0.477	-0.039	0.046	-0.221	-0.137	-0.183	-0.389	-0.004	0.093	0.742	-0.512	0.083	-0.613
LINC01547	84536	21q22.3	-0.080	-0.759	0.197	-0.103	-0.477	-0.039	-0.082	-0.221	-0.137	-0.183	-0.389	-0.004	0.093	0.742	-1.013	0.083	-0.613
FAM207A	85395	21q22.3	-0.080	-0.759	0.197	-0.103	-0.477	-0.039	-0.082	-0.221	-0.137	-0.183	-0.389	-0.004	0.093	0.742	-1.013	0.083	-0.613
ADARB1	104	21q22.3	-0.080	-0.759	0.197	-0.103	-0.477	-0.039	-0.082	-0.221	-0.356	-0.183	-0.394	-0.004	0.093	0.742	-1.013	0.083	-0.613
LINC00163	727699	21q22.3	-0.080	-0.759	0.197	-0.103	-0.477	-0.039	-0.082	-0.221	-0.137	-0.183	-0.389	-0.004	0.093	0.742	-1.013	0.083	-0.613
PICSAR	378825	21q22.3	-0.080	-0.759	0.197	-0.103	-0.477	-0.039	-0.082	-0.221	-0.137	-0.183	-0.389	-0.004	0.093	0.742	-1.013	0.083	-0.613
SSR4P1	728039	21q22.3	-0.080	-0.759	0.197	-0.103	-0.477	-0.039	-0.082	-0.221	-0.137	-0.183	-0.389	-0.004	0.093	0.742	-1.013	0.083	-0.613
LINC00334	114042	21q22.3	-0.080	-0.759	-0.034	-0.103	-0.477	-0.039	-0.082	-0.221	-0.356	-0.183	-0.394	-0.004	0.093	0.715	-0.669	0.083	-0.613
POFUT2	23275	21q22.3	-0.080	-0.759	-0.034	-0.103	-0.477	0.435	-0.082	-0.221	-0.356	-0.183	-0.394	-0.080	0.093	0.715	-0.779	0.083	-0.613
COL18A1-AS1	378832	21q22.3	-0.080	-0.759	-0.034	-0.103	-0.477	-0.048	0.063	-0.221	-0.356	-0.183	-0.394	-0.080	0.093	0.715	-0.779	0.083	-0.613
COL18A1-AS2	100874236	21q22.3	-0.080	-0.759	-0.034	-0.103	-0.477	-0.048	0.063	-0.221	-0.356	-0.183	-0.394	-0.080	0.093	0.715	-0.779	0.083	-0.613
COL18A1	80781	21q22.3	-0.080	-0.759	-0.034	-0.103	-0.477	0.235	0.063	-0.221	-0.356	-0.183	-0.547	-0.356	0.285	0.871	-0.779	0.389	-0.613
LINC00316	388830	21q22.3	-0.080	-0.759	-0.034	-0.103	-0.477	-0.048	0.063	-0.221	-0.356	-0.183	-0.394	-0.080	0.093	0.715	-0.779	0.083	-0.613
LOC642852	642852	21q22.3	-0.080	-0.759	-0.034	-0.103	-0.477	-0.048	0.063	-0.221	-0.356	-0.183	-0.394	-0.080	0.093	0.715	-0.779	0.083	-0.613
MIR6815	102465489	21q22.3	-0.080	-0.759	-0.034	-0.103	-0.477	0.222	0.063	-0.221	-0.356	-0.034	-0.407	0.113	0.093	0.715	-0.445	0.389	-0.613
SLC19A1	6573	21q22.3	-0.080	-0.759	-0.016	-0.076	-0.477	0.235	0.063	-0.221	-0.356	-0.469	-0.340	-0.356	0.285	0.654	-0.445	0.091	-0.613
LOC100129027	100129027	21q22.3	-0.080	-0.759	-0.016	-0.076	-0.477	0.061	0.063	-0.221	-0.356	-0.469	-0.340	0.140	0.285	0.541	-0.445	0.091	-0.613
PCBP3	54039	21q22.3	-0.080	-0.759	-0.016	0.171	-0.477	0.061	0.063	-0.221	-0.356	-0.469	-0.340	-0.170	0.285	0.541	-0.445	0.091	-0.613
COL6A1	1291	21q22.3	-0.080	-0.759	0.025	0.171	-0.477	0.170	0.063	-0.221	-0.369	-0.202	-0.340	-0.170	0.285	0.541	-0.445	0.222	-0.653
LOC101928796	101928796	21q22.3	-0.080	-0.759	-0.016	0.171	-0.477	0.061	0.063	-0.221	-0.163	-0.073	-0.340	-0.170	0.285	0.541	-0.445	0.091	-0.613
COL6A2	1292	21q22.3	-0.019	-0.759	0.155	0.153	-0.384	0.170	0.063	-0.201	-0.369	-0.202	-0.340	-0.118	0.249	0.782	-0.470	0.222	-0.681
FTCD	10841	21q22.3	-0.019	-0.759	0.155	0.153	-0.384	0.170	0.063	-0.201	-0.025	-0.118	-0.602	-0.118	0.249	0.782	-0.470	0.222	-0.606
SPATC1L	84221	21q22.3	-0.019	-0.759	0.155	0.153	-0.384	0.170	0.063	-0.161	-0.025	-0.118	-0.602	-0.118	0.249	0.782	-0.470	0.222	-0.606
LSS	4047	21q22.3	-0.019	-0.759	0.155	0.153	-0.525	0.170	0.063	-0.161	0.064	-0.118	-0.602	-0.118	0.347	0.782	-0.470	0.222	-0.606
MCM3AP-AS1	114044	21q22.3	-0.019	-0.759	-0.111	0.153	-0.451	0.092	0.063	-0.161	0.064	-0.010	-0.470	0.127	0.347	0.674	-0.470	0.219	-0.606
MCM3AP	8888	21q22.3	-0.019	-0.759	0.182	0.420	-0.451	0.092	0.063	-0.161	0.316	-0.204	-0.470	0.127	0.618	1.084	-0.470	0.219	-0.606
YBEY	54059	21q22.3	-0.019	-0.759	0.226	0.420	-0.314	0.092	0.063	-0.161	0.316	0.268	-0.281	0.127	0.124	1.084	-0.450	0.109	-0.606
C21orf58	54058	21q22.3	-0.019	-0.759	0.226	0.420	-0.314	0.092	0.063	-0.161	0.316	0.268	-0.432	0.127	0.124	1.084	-0.450	0.109	-0.606
PCNT	5116	21q22.3	-0.019	-0.759	0.226	0.420	-0.713	0.190	0.014	-0.161	0.316	0.268	-0.432	0.127	0.333	1.009	-0.643	0.115	-0.606
DIP2A	23181	21q22.3	-0.019	-0.759	0.230	0.278	-0.349	0.190	0.014	-0.215	0.334	-0.160	-0.319	0.127	0.333	0.666	-0.643	0.411	-0.670
DIP2A-IT1	100862692	21q22.3	-0.019	-0.759	0.119	0.278	-0.349	0.190	0.014	-0.161	-0.016	0.087	-0.311	0.127	0.333	0.586	-0.643	0.115	-0.606
PRMT2	3275	21q22.3	-0.019	-0.759	0.230	0.278	-0.270	0.190	0.014	-0.215	0.334	-0.009	-0.319	0.127	0.212	0.666	-0.371	0.310	-0.670
S100B	6285	21q22.3	-0.019	-0.759	0.230	0.278	-0.270	0.190	0.014	-0.215	0.334	-0.009	-0.319	0.127	0.212	0.666	-0.371	0.310	-0.670
LOC102723780	102723780	22p11.2	-0.101	-0.286	-0.031	0.042	-0.185	-0.409	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.870	-0.319	-0.082	-0.228
LOC102723769	102723769	22p11.2	-0.101	-0.286	-0.031	0.042	-0.185	-0.697	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.870	-0.771	-0.082	-0.228
OR11H1	81061	22q11.1	-0.101	-0.286	-0.031	0.042	-0.491	-0.697	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.616	-0.771	-0.082	-0.228
POTEH	23784	22q11.1	-0.101	-0.286	-0.182	0.042	-0.491	-0.697	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.766	-0.771	-0.082	-0.316
POTEH-AS1|chr22	100852406	22q11.1	-0.101	-0.286	-0.182	0.042	-0.491	-0.697	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.616	-0.771	-0.082	0.041
BMS1P17|chr22	101101776	22q11.1	-0.101	-0.286	-0.182	0.042	-0.491	-0.697	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.766	-0.771	-0.082	-0.316
BMS1P22|chr22	106480334	22q11.1	-0.101	-0.286	-0.182	0.042	-0.491	-0.697	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.766	-0.771	-0.082	-0.316
DUXAP8	503637	22q11.1	-0.101	-0.286	-0.182	0.042	-0.491	-0.697	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.766	-0.771	-0.082	-0.316
LINC01297	106146148	22q11.1	-0.101	-0.286	-0.182	0.042	-0.491	-0.697	-0.084	-0.045	-0.112	-0.033	-0.281	-0.142	-0.227	-0.766	-0.771	-0.082	-0.316
CCT8L2	150160	22q11.1	-0.101	-0.807	-0.182	-0.361	-0.491	-0.444	-0.084	-0.045	-0.112	-0.280	-0.499	-0.021	-0.090	-0.766	-0.771	-0.082	-0.316
TPTEP1	387590	22q11.1	-0.101	-0.807	-0.182	-0.361	-0.491	-0.444	-0.084	-0.045	-0.112	-0.280	-0.499	-0.021	-0.090	-0.766	-0.771	-0.082	-0.316
ANKRD62P1-PARP4P3	23783	22q11.1	-0.101	-0.807	-0.182	-0.088	-0.491	-0.444	-0.084	-0.045	-0.112	-0.280	-0.499	-0.021	-0.090	-0.766	-0.771	-0.082	-0.316
LOC101929350	101929350	22q11.1	-0.101	-0.807	-0.182	-0.123	-0.491	-0.514	-0.132	-0.084	-0.260	-0.202	-0.499	-0.021	-0.090	-0.766	-0.771	-0.082	-0.316
XKR3	150165	22q11.1	-0.101	-0.807	-0.182	-0.123	-0.491	-0.514	-0.132	-0.084	-0.260	-0.202	-0.499	-0.021	-0.090	-0.766	-0.771	-0.082	-0.316
HSFY1P1	27437	22q11.1	-0.101	-0.807	-0.182	-0.123	-0.491	-0.514	-0.132	-0.084	-0.260	-0.202	-0.499	-0.021	-0.090	-0.766	-0.771	-0.082	-0.316
GAB4	128954	22q11.1	-0.101	-0.807	-0.182	-0.165	-0.470	-0.514	-0.039	0.127	-0.260	-0.085	-0.293	-0.204	-0.090	-0.766	-0.408	0.057	-0.316
CECR7	100130418	22q11.1	-0.101	-0.807	-0.182	-0.165	-0.470	-0.514	-0.039	-0.100	-0.216	-0.085	-0.293	0.116	-0.090	-0.766	-0.408	0.057	-0.316
IL17RA	23765	22q11.1	-0.101	-0.807	-0.182	-0.165	-0.470	-0.514	-0.039	-0.100	-0.216	-0.295	-0.293	0.116	0.098	-0.778	-0.408	0.254	-0.387
CECR6	27439	22q11.1	-0.101	-0.807	-0.182	-0.112	-0.573	-0.544	-0.039	-0.100	-0.216	-0.295	-0.293	0.116	0.098	-0.778	-0.408	0.254	-0.134
CECR5	27440	22q11.1	-0.101	-0.807	-0.270	-0.112	-0.573	-0.544	-0.039	-0.042	-0.166	-0.295	-0.444	0.116	-0.040	-0.778	-0.808	0.254	-0.134
LOC100996342	100996342	22q11.1	-0.101	-0.807	-0.182	-0.112	-0.573	-0.544	-0.039	-0.042	-0.166	-0.295	-0.293	0.116	-0.040	-0.778	-0.408	0.254	-0.134
CECR5-AS1	100130717	22q11.1	-0.101	-0.807	-0.270	-0.032	-0.276	-0.544	-0.039	-0.042	-0.166	-0.295	-0.444	0.116	-0.040	-0.739	-0.808	0.254	-0.134
CECR1	51816	22q11.1	-0.101	-0.807	-0.270	-0.032	-0.500	-0.544	-0.039	0.476	-0.166	-0.295	-0.444	0.116	-0.040	-0.739	-0.808	0.254	-0.381
CECR2	27443	22q11.1	-0.101	-0.807	-0.270	-0.032	-0.500	-0.544	0.216	0.476	-0.166	-0.295	-0.476	0.116	-0.040	-0.856	-0.808	0.064	-0.381
CECR3	27442	22q11.1	-0.101	-0.807	-0.270	-0.032	-0.500	-0.544	-0.039	0.476	-0.166	-0.295	-0.257	0.116	-0.040	-0.739	-0.808	0.064	-0.381
SLC25A18	83733	22q11.21	-0.101	-0.807	-0.270	-0.032	-0.500	-0.544	0.216	-0.013	-0.166	-0.295	-0.476	0.045	-0.040	-0.856	-0.808	0.064	-0.197
LOC101929372	101929372	22q11.21	-0.101	-0.807	-0.270	-0.032	-0.500	-0.511	0.216	-0.013	-0.166	-0.295	-0.476	0.045	-0.040	-0.856	-0.808	0.064	-0.197
ATP6V1E1	529	22q11.21	-0.101	-0.807	-0.270	-0.032	-0.500	-0.418	0.019	-0.013	-0.166	-0.295	-0.476	0.045	-0.047	-0.856	-0.808	0.064	-0.197
BCL2L13	23786	22q11.21	-0.101	-0.826	-0.270	-0.032	-0.500	-0.553	0.019	-0.013	-0.114	-0.295	-0.476	0.045	-0.047	-0.786	-0.808	0.064	-0.197
BID	637	22q11.21	-0.101	-0.826	-0.270	-0.032	-0.500	-0.553	0.019	0.189	-0.114	-0.295	-0.476	0.045	-0.047	-0.786	-0.808	0.064	-0.197
MIR3198-1	100423025	22q11.21	-0.101	-0.826	-0.270	-0.032	-0.500	-0.553	0.019	-0.013	-0.114	-0.295	-0.224	0.045	-0.047	-0.786	-0.808	0.064	-0.197
LINC00528	200298	22q11.21	-0.101	-0.826	-0.270	-0.032	-0.500	-0.553	0.019	0.189	-0.114	-0.295	-0.224	0.045	-0.047	-0.786	-0.618	0.064	-0.197
MICAL3	57553	22q11.21	-0.101	-0.826	-0.270	-0.115	-0.500	-0.553	0.298	0.189	-0.308	-0.295	-0.349	0.045	-0.047	-0.786	-0.675	0.064	-0.317
FLJ41941	100192420	22q11.21	-0.101	-0.825	-0.107	-0.115	-0.474	-0.443	-0.027	-0.026	-0.308	-0.295	-0.349	0.023	-0.047	-0.786	-0.542	0.064	-0.317
MIR648	693233	22q11.21	-0.101	-0.825	-0.107	-0.115	-0.474	-0.443	-0.027	-0.026	-0.308	-0.295	-0.349	0.023	-0.047	-0.786	-0.542	0.064	-0.317
PEX26	55670	22q11.21	-0.101	-0.825	-0.107	-0.115	-0.474	-0.443	-0.027	-0.026	-0.308	-0.295	-0.349	0.023	-0.123	-0.786	-0.542	0.064	-0.317
TUBA8	51807	22q11.21	-0.101	-0.825	-0.107	-0.115	-0.474	-0.691	-0.027	-0.026	-0.308	-0.295	-0.349	0.023	-0.123	-0.786	-0.450	0.064	-0.317
USP18	11274	22q11.21	-0.101	-0.825	-0.040	-0.084	-0.474	-0.691	-0.027	-0.026	-0.308	-0.295	-0.349	0.023	-0.123	-0.786	-0.450	0.189	-0.131
LOC100996415	100996415	22q11.21	-0.101	-0.825	-0.040	-0.084	-0.968	-0.635	-0.027	-0.068	-0.136	-0.295	-0.425	0.023	-0.221	-1.036	-0.450	0.189	-0.131
LOC729461	729461	22q11.21	-0.101	-0.272	-0.040	-0.084	-0.968	-0.635	-0.027	-0.068	-0.136	-0.554	-0.425	0.254	-0.221	-1.036	-0.450	0.189	-0.752
FAM230A	653203	22q11.21	-0.101	-0.272	-0.040	-0.031	-0.968	0.396	-0.027	-0.068	-0.136	-0.554	-0.425	0.254	-0.221	-1.036	-0.450	0.081	-0.752
PI4KAP1	728233	22q11.21	-0.101	-0.272	-0.040	-0.031	-0.968	0.396	-0.027	-0.068	-0.136	-0.554	-0.425	0.254	-0.221	-1.036	-0.450	0.081	-0.752
TMEM191B	728229	22q11.21	-0.101	-0.272	-0.040	-0.031	-0.968	0.396	-0.027	-0.068	-0.136	-0.554	-0.425	0.254	-0.221	-1.036	-0.450	0.081	-0.752
RIMBP3	85376	22q11.21	-0.101	-0.272	-0.040	-0.031	-0.968	0.396	-0.027	-0.068	-0.136	-0.554	-0.425	0.254	-0.221	-1.036	-0.450	0.081	-0.752
LOC642643	642643	22q11.21	-0.101	-0.768	-0.040	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	-0.554	-0.425	0.254	-0.073	-1.036	-1.004	0.081	-0.752
DGCR5	26220	22q11.21	-0.101	-0.768	-0.298	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	-0.224	-0.425	0.077	-0.073	-1.036	-1.004	0.119	-0.187
DGCR6	8214	22q11.21	-0.101	-0.768	-0.040	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	0.035	-0.425	0.077	-0.073	-1.036	-1.004	0.081	-0.187
GGT3P	2679	22q11.21	-0.101	-0.768	-0.040	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	0.035	-0.425	0.077	-0.073	-1.036	-1.004	0.081	-0.187
LOC100996432	100996432	22q11.21	-0.101	-0.768	-0.040	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	0.035	-0.425	0.077	-0.073	-1.036	-1.004	0.081	-0.187
LOC102725072	102725072	22q11.21	-0.101	-0.768	-0.040	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	0.035	-0.425	0.077	-0.073	-1.036	-1.004	0.081	-0.187
PRODH	5625	22q11.21	-0.101	-0.768	-0.040	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	0.035	-0.425	0.077	-0.073	-1.036	-1.004	0.081	-0.187
DGCR9	25787	22q11.21	-0.101	-0.768	-0.298	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	-0.224	-0.425	0.077	-0.073	-1.036	-1.004	0.119	-0.187
DGCR10	26222	22q11.21	-0.101	-0.768	-0.298	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	-0.224	-0.425	0.077	-0.073	-1.036	-1.004	0.119	-0.187
DGCR2	9993	22q11.21	-0.101	-0.768	-0.298	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	-0.224	-0.425	0.077	0.229	-1.036	-1.004	0.119	-0.297
DGCR11	25786	22q11.21	-0.101	-0.768	-0.298	-0.031	-0.560	-0.500	-0.027	-0.068	-0.136	-0.224	-0.425	0.077	0.229	-0.708	-0.693	0.119	-0.297
DGCR14	8220	22q11.21	-0.101	-0.768	-0.298	0.042	-0.259	-0.472	-0.027	-0.068	-0.288	-0.322	-0.448	0.077	0.229	-0.738	-0.693	0.119	-0.297
TSSK2	23617	22q11.21	-0.101	-0.768	-0.298	0.042	-0.259	-0.472	-0.027	-0.068	-0.288	-0.224	-0.425	0.077	0.229	-0.738	-0.693	0.119	-0.297
GSC2	2928	22q11.21	-0.101	-0.768	-0.154	0.042	-0.598	-0.472	-0.027	-0.068	-0.288	-0.322	-0.448	0.077	0.229	-0.738	-0.352	0.119	-0.163
LINC01311	100652736	22q11.21	-0.101	-0.768	-0.154	0.042	-0.598	-0.472	-0.027	-0.068	-0.114	-0.322	-0.448	0.077	0.229	-0.738	-0.352	0.119	-0.163
SLC25A1	6576	22q11.21	-0.101	-0.768	-0.154	0.042	-0.598	-0.472	-0.027	-0.068	-0.114	-0.322	-0.448	0.077	0.229	-0.738	-0.352	0.119	-0.163
CLTCL1	8218	22q11.21	-0.101	-0.768	-0.154	-0.138	-0.598	-0.472	-0.027	-0.068	-0.114	-0.322	-0.428	0.077	0.229	-0.738	-0.645	0.119	-0.163
HIRA	7290	22q11.21	-0.041	-0.768	-0.154	-0.054	-0.598	-0.472	-0.136	-0.012	-0.114	-0.322	-0.266	0.077	0.229	-0.738	-0.880	-0.192	-0.163
MRPL40	64976	22q11.21	-0.041	-0.768	-0.154	-0.054	-0.431	-0.463	-0.136	-0.012	-0.114	-0.322	-0.266	0.077	0.229	-0.738	-0.880	-0.192	-0.163
C22orf39	128977	22q11.21	-0.041	-0.768	-0.154	-0.054	-0.431	-0.463	-0.136	-0.012	-0.114	-0.322	-0.266	0.077	0.229	-0.738	-0.880	0.146	-0.163
UFD1L	7353	22q11.21	-0.041	-0.768	-0.154	-0.054	-0.431	-0.463	0.062	-0.012	-0.114	-0.322	-0.266	-0.216	0.229	-0.738	-0.880	0.146	-0.163
CDC45	8318	22q11.21	-0.041	-0.768	-0.154	-0.291	-0.431	-0.463	-0.004	0.115	-0.114	-0.228	-0.266	0.233	0.229	-0.738	-0.880	0.146	-0.163
CLDN5	7122	22q11.21	-0.041	-0.768	-0.143	0.073	-0.431	-0.463	-0.004	-0.040	-0.114	-0.228	-0.266	0.233	0.229	-0.738	-0.574	0.146	-0.052
LINC00895	150185	22q11.21	-0.041	-0.768	-0.143	0.073	-0.431	-0.463	-0.004	-0.040	-0.114	-0.228	-0.266	0.233	0.229	-0.738	-0.574	0.146	-0.052
SEPT5	5413	22q11.21	-0.041	-0.768	-0.143	0.073	-0.431	-0.463	-0.004	-0.040	-0.114	-0.228	-0.266	0.233	0.229	-0.738	-0.574	0.146	-0.052
SEPT5-GP1BB	100526833	22q11.21	-0.041	-0.768	-0.143	-0.101	-0.516	-0.463	-0.004	-0.040	-0.114	-0.413	-0.266	0.233	0.229	-0.738	-0.574	0.146	-0.052
GP1BB	2812	22q11.21	-0.041	-0.768	-0.143	-0.101	-0.516	-0.463	-0.004	-0.040	-0.114	-0.413	-0.266	0.233	0.229	-0.738	-0.574	0.146	-0.052
TBX1	6899	22q11.21	-0.041	-0.768	-0.143	-0.101	-0.516	-0.463	-0.004	-0.040	-0.114	-0.413	-0.266	0.233	0.229	-0.738	-0.574	0.146	-0.052
GNB1L	54584	22q11.21	-0.041	-0.768	-0.280	-0.101	-0.516	-0.463	-0.004	-0.040	-0.114	-0.413	-0.266	0.233	0.229	-0.770	-0.466	0.146	-0.351
C22orf29	79680	22q11.21	-0.041	-0.768	-0.280	-0.101	-0.516	-0.463	-0.004	-0.040	-0.114	-0.158	-0.266	0.233	0.229	-0.770	-0.466	0.146	-0.351
TXNRD2	10587	22q11.21	-0.149	-0.768	-0.343	-0.101	-0.516	-0.522	-0.004	-0.040	-0.114	-0.158	-0.502	0.280	0.229	-0.770	-0.585	0.146	-0.351
COMT	1312	22q11.21	-0.149	-0.768	-0.377	-0.101	-0.383	-0.522	-0.004	-0.040	-0.114	0.022	-0.502	0.147	0.229	-0.770	-0.585	0.146	-0.351
MIR4761	100616414	22q11.21	-0.149	-0.768	-0.377	-0.101	-0.383	-0.522	-0.004	-0.040	-0.114	0.022	-0.502	0.147	0.229	-0.770	-0.585	0.146	-0.351
ARVCF	421	22q11.21	-0.149	-0.768	-0.377	-0.155	-0.383	-0.522	-0.004	-0.040	-0.175	-0.364	-0.279	0.147	0.229	-0.810	-0.585	0.146	-0.351
MIR185	406961	22q11.21	-0.149	-0.768	-0.263	-0.155	-0.383	-0.522	-0.004	-0.016	-0.175	-0.364	-0.224	0.147	0.229	-0.810	-0.541	0.146	-0.299
TANGO2	128989	22q11.21	-0.149	-0.768	-0.263	-0.155	-0.383	-0.522	-0.004	-0.016	-0.175	-0.364	-0.224	0.147	0.229	-0.810	-0.541	0.146	-0.299
DGCR8	54487	22q11.21	-0.149	-0.768	-0.169	-0.099	-0.383	-0.450	-0.004	-0.016	-0.175	-0.245	-0.224	0.147	0.229	-0.802	-0.541	0.146	-0.299
MIR3618	100500860	22q11.21	-0.149	-0.768	-0.099	-0.099	-0.383	-0.450	-0.004	-0.016	-0.175	-0.245	-0.224	0.147	0.229	-0.756	-0.541	0.146	-0.299
MIR1306	100302197	22q11.21	-0.149	-0.768	-0.099	-0.099	-0.383	-0.450	-0.004	-0.016	-0.175	-0.245	-0.224	0.147	0.229	-0.756	-0.541	0.146	-0.299
TRMT2A	27037	22q11.21	-0.149	-0.768	-0.169	-0.099	-0.383	-0.310	-0.004	-0.204	-0.128	-0.072	-0.224	0.147	0.229	-0.802	-0.479	0.146	-0.299
MIR6816	102465490	22q11.21	-0.149	-0.768	-0.169	-0.099	-0.383	-0.310	-0.004	-0.204	-0.128	-0.072	-0.224	0.147	0.229	-0.802	-0.479	0.146	-0.299
